1127952000	0.4471594640466017	0.9214397441079808
1128556800	0.32346347170748607	0.9024710495121728
1129161600	0.5272598261119494	0.9459605359631948
1129766400	0.5739822491334726	0.9585698590001831
1130371200	0.6234559628679295	0.9677561747813204
1130976000	0.5852908871481715	0.9460241386364301
1131580800	0.5073265283355645	0.9502186097776292
1132185600	0.5168705379473421	0.9562975877203232
1132790400	0.5910784156820327	0.9630961801309258
1133395200	0.5394899600882854	0.9609546759343708
1134000000	0.38349853413374285	0.7026882470582764
1134604800	0.571369404768226	0.941401875699888
1135209600	0.59371422278114	0.989689313175905
1135814400	0.48859355211055355	0.9674316731739834
